AGE,CREDIT_SCORE,VEHICLE_VALUE,ENGINE_SIZE,MILEAGE_K,NCD_CAPPED,VEHICLE_AGE,LICENCEHELD_YEARS,UKRESIDENCY_YEARS,CLM_NUM_L5Y,DTI,NUMBER_OF_DRIVERS,OVERNIGHT_LOCATION,LICENCE_TYPE,MONTHOFINCEPTION,GROSSVEHICLEWEIGHT_K,AGE_SQUARED,AGE_X_NCD,LOG_VEHICLE_VALUE,EXPERIENCE_RATIO,NCD_RATE,AGE_raw,CREDIT_SCORE_raw,VEHICLE_VALUE_raw,ENGINE_SIZE_raw,MILEAGE_K_raw,NCD_CAPPED_raw,VEHICLE_AGE_raw,LICENCEHELD_YEARS_raw,UKRESIDENCY_YEARS_raw,CLM_NUM_L5Y_raw,DTI_raw,NUMBER_OF_DRIVERS_raw,OVERNIGHT_LOCATION_raw,LICENCE_TYPE_raw,MONTHOFINCEPTION_raw,GROSSVEHICLEWEIGHT_K_raw,AGE_SQUARED_raw,AGE_X_NCD_raw,LOG_VEHICLE_VALUE_raw,EXPERIENCE_RATIO_raw,NCD_RATE_raw
-0.0032766294,-0.0048093824,0.000119020435,-0.0009896553,0.0013075451,-0.0026900042,0.00025207893,-0.0018566585,-0.0032838844,0.0011475382,-0.000101949045,0.0003339462,0.0014891946,0.00051599834,0.001109358,-0.0018549911,-0.003296881,-0.0025804583,-0.0003670585,0.0003619493,0.0007832786,-0.0002387156,-3.9283394e-05,1.6602021e-08,-0.0023536778,0.00014870695,-0.0007947122,4.7413916e-05,-0.00019530673,-0.00020783217,0.001718204,-8.690328e-06,0.0005409145,0.0009033288,0.020281676,0.0007835949,-0.0026371737,-2.532124e-06,-1.3483234e-05,-0.00033397324,0.00033106402,0.0018671999
0.00070082303,-0.010155583,0.0033420417,0.004156739,0.007269127,-0.005744739,0.0034143692,-0.0059488453,0.0024711029,0.0032584853,0.0058690957,0.0038954378,-0.00088899443,0.0047868947,0.0067243427,-0.0053666397,0.0008149741,-0.005355566,0.0012959699,0.0035652686,0.0061159986,5.105777e-05,-8.2951556e-05,4.661775e-07,0.009885891,0.00082671695,-0.0016971773,0.000642214,-0.0006257745,0.00015639245,0.004878916,0.00050029275,0.006309695,-0.0005392541,0.18815225,0.0047497386,-0.007629558,6.259296e-07,-2.7983537e-05,0.001179156,0.003261043,0.014579477
-0.00082793785,-0.0072513763,0.0023425831,0.0018990468,0.004684298,-0.005507246,0.0018667006,-0.004343041,-0.0021668721,0.0062767654,-2.6622278e-05,0.0014844008,0.0007468475,0.0027046176,0.003950889,-0.0022223678,-0.00029110024,-0.0051967734,-0.0007153426,0.003192678,0.0033161186,-6.0318594e-05,-5.922978e-05,3.267642e-07,0.004516466,0.0005327446,-0.0016270145,0.00035111062,-0.00045685578,-0.00013713812,0.009398174,-2.269333e-06,0.0024043808,0.00045302935,0.10630689,0.00279071,-0.00315946,-2.2357551e-07,-2.7153827e-05,-0.00065086427,0.0029202458,0.00790505
-0.0019424238,-0.0037001322,-0.00027154468,0.00059109076,0.0059578083,-0.0046433196,0.0029226667,-0.0065152766,-0.00076670176,0.0036786534,-0.0011959387,0.0021338277,0.0023181355,0.0023398045,0.004556493,-0.0017335584,-0.0017671278,-0.0030104874,3.838126e-05,0.00028800836,-2.3038097e-05,-0.00014151336,-3.0222955e-05,-3.787745e-08,0.0014057796,0.0006775808,-0.0013717833,0.0005497289,-0.0006853589,-4.852342e-05,0.0055080317,-0.00010194407,0.0034563,0.0014061551,0.09196766,0.003218478,-0.0024645373,-1.3572181e-06,-1.5730193e-05,3.4921715e-05,0.0002634325,-5.4918815e-05
0.00084639946,-0.010237697,0.0027888804,0.0036434783,0.0064294804,-0.00708837,0.0021896493,-0.0074621895,0.0030199597,0.004395057,0.0053328606,0.0023268524,-0.0001039519,0.009152267,0.004132237,-0.0047347397,0.00052736304,-0.004697306,0.00089351065,0.002667033,0.0035632413,6.1663595e-05,-8.362227e-05,3.8901766e-07,0.008665213,0.0007312241,-0.0020941284,0.00041185453,-0.0007849671,0.00019112877,0.0065806997,0.0004545831,0.0037689547,-6.305606e-05,0.35973626,0.0029188048,-0.0067312084,4.050339e-07,-2.4544042e-05,0.00081297295,0.0024394542,0.008494147
-0.001032433,-0.0024546601,0.00023329418,0.0027567574,0.0038253504,-0.0057469215,0.0031204051,-0.0038846522,-0.0034425424,0.00552532,0.0035690996,-0.00026408955,0.003828554,0.002014007,0.00072803895,-0.001005964,-0.0008469983,-0.004092481,-0.0009500133,0.0006576766,-0.0012362831,-7.5216885e-05,-2.0049845e-05,3.2541934e-08,0.0065563424,0.00043505666,-0.0016978221,0.0005869219,-0.00040863664,-0.0002178734,0.008273037,0.00030423678,-0.0004277631,0.002322358,0.07916196,0.0005142502,-0.0014301427,-6.5052535e-07,-2.1383752e-05,-0.00086438266,0.0006015568,-0.002947084
-0.0008235355,-0.008257987,0.0026580344,0.0032429353,0.00697365,-0.005596179,0.0028875642,-0.004743645,-0.0021987048,0.0029820737,0.0009906655,-0.00013111375,0.001655214,0.0051003066,0.0032685264,-0.0025261599,-0.0031725129,-0.0027365643,0.0013711954,-0.0019398982,0.00016227172,-5.9997867e-05,-6.745185e-05,3.7076612e-07,0.0077126096,0.0007931124,-0.001653288,0.0005431264,-0.00049899635,-0.00013915276,0.004465046,8.44462e-05,-0.00021237349,0.0010040343,0.20047113,0.002308723,-0.0035913503,-2.4366047e-06,-1.4298908e-05,0.001247601,-0.001774366,0.00038682757
-0.0017771582,-0.0047345427,0.0004889614,0.0020581346,0.004390159,-0.0041019465,0.0018367148,-0.0050135287,-0.0038094693,0.0031248129,0.0006535585,0.0014552389,0.003059221,0.0032022216,0.0032583163,-0.0014520844,-0.0018626084,-0.0032877948,0.0013831815,-0.0008865638,-0.00085823494,-0.0001294731,-3.8672097e-05,6.8204656e-08,0.0048948214,0.0004992923,-0.0012118446,0.00034547053,-0.0005273861,-0.00024109567,0.0046787686,5.571056e-05,0.0023571455,0.0018556893,0.12586556,0.0023015114,-0.002064376,-1.4305506e-06,-1.717916e-05,0.0012585068,-0.000810913,-0.0020458829
-0.0019431171,-0.0051912647,0.0003778998,0.00080434605,0.00059248647,-0.0037310938,0.0011228109,-0.0011589152,-0.003551823,0.0023259954,0.001534065,0.00074881094,0.0016210584,0.0022051288,0.0018558381,-0.001620588,-0.0022501608,-0.0033437973,-0.00043021722,0.00082204456,-7.7939854e-05,-0.00014156388,-4.2402637e-05,5.27128e-08,0.0019129605,6.7383415e-05,-0.001102283,0.00021119125,-0.0001219093,-0.00022478962,0.003482703,0.0001307666,0.001212898,0.000983316,0.08667413,0.001310871,-0.0023039314,-1.7282049e-06,-1.747178e-05,-0.00039143904,0.0007518992,-0.00018579506
-0.0011468071,-0.0044664177,-0.0004876288,0.001099922,0.006399579,-0.0046671284,0.004522615,-0.006977463,-0.00028912537,0.0041858377,-0.0014148378,0.00266816,0.0012153018,0.002865502,0.006670131,-0.0016516626,-0.0013540202,-0.0025119316,-0.0004246228,0.0010673157,0.0004988563,-8.35495e-05,-3.648203e-05,-6.801877e-08,0.002615923,0.00072782335,-0.0013788171,0.00085066573,-0.0007339775,-1.8298317e-05,0.006267437,-0.000120603436,0.004321793,0.0007371885,0.11263056,0.004711446,-0.0023481091,-1.0399365e-06,-1.3125174e-05,-0.0003863489,0.00097624125,0.0011891866
