AGE,GROSSVEHICLEWEIGHT_K,MILEAGE_K,MONTHOFINCEPTION,RISK_AREA,CONVICTIONS_FLAG,CLM_NUM_L5Y,COVER_TYPE,UKRESIDENCY_YEARS,ENGINE_SIZE,FUEL_TYPE,DD_DUQ,NUMBER_OF_DRIVERS,DTI,CLASSOFUSEDESC,OVERNIGHT_LOCATION,LICENCE_TYPE,LICENCEHELD_YEARS,CREDIT_SCORE,NCD,VEHICLE_AGE,VEHICLE_VALUE,NCDPROTECT,AD_POLPREMIUM,AGG_SOURCE,ANNUAL_TOPS_PRICE,HSALE,source_file,CREDIT_SCORE_MISSING,AGE_IMPUTED,GROSSVEHICLEWEIGHT_K_IMPUTED,MILEAGE_K_IMPUTED,MONTHOFINCEPTION_IMPUTED,CLM_NUM_L5Y_IMPUTED,UKRESIDENCY_YEARS_IMPUTED,ENGINE_SIZE_IMPUTED,FUEL_TYPE_IMPUTED,NUMBER_OF_DRIVERS_IMPUTED,DTI_IMPUTED,OVERNIGHT_LOCATION_IMPUTED,LICENCE_TYPE_IMPUTED,LICENCEHELD_YEARS_IMPUTED,CREDIT_SCORE_IMPUTED,NCD_IMPUTED,VEHICLE_AGE_IMPUTED,VEHICLE_VALUE_IMPUTED,AD_POLPREMIUM_IMPUTED,ANNUAL_TOPS_PRICE_IMPUTED,HSALE_IMPUTED,RISK_AREA_IMPUTED,CONVICTIONS_FLAG_IMPUTED,NCDPROTECT_IMPUTED,AGG_SOURCE_IMPUTED,AGE_LICENCE_GAP,NCD_CAPPED,LOG_VEHICLE_VALUE,LOG_AD_POLPREMIUM,AGE_BAND,ENGINE_SIZE_BAND,VEHICLE_VALUE_BAND,VEHICLE_AGE_BAND,MILEAGE_K_BAND,CREDIT_SCORE_BAND,SPLIT
36.0,1.6,4.0,3.0,SE,N,0.0,TPFT,36.0,1.1,1.0,Y,1.0,4.0,1,1.0,0.0,15.0,394.0,0.0,21.0,800.0,FALSE,684.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,6.68586094706836,6.52795791762255,31-40,1.0-1.4,<5K,11+,<5,300-399,TRAIN
57.0,3.1,6.0,3.0,SE,N,2.0,COMP,57.0,2.0,1.0,N,1.0,29.0,1,10.0,0.0,25.0,424.0,9.0,4.0,18930.0,TRUE,490.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,9.0,9.84855606900991,6.194405391104672,51-60,2.0-2.9,10-20K,4-5,5-10,400-499,TRAIN
39.0,2.3,10.0,1.0,NL,N,0.0,COMP,39.0,2.0,1.0,Y,1.0,23.0,8,1.0,0.0,14.0,409.0,2.0,10.0,5000.0,FALSE,665.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.0,8.517393171418904,6.499787040655854,31-40,2.0-2.9,<5K,6-10,5-10,400-499,TRAIN
48.0,2.8,10.0,2.0,Y,N,0.0,COMP,48.0,1.5,1.0,N,2.0,0.0,1,3.0,0.0,26.0,418.0,9.0,6.0,5000.0,FALSE,665.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9.0,8.517393171418904,6.499787040655854,41-50,1.5-1.9,<5K,6-10,5-10,400-499,TRAIN
39.0,2.9,2.0,1.0,S,N,0.0,COMP,39.0,2.1,1.0,Y,1.0,7.0,2,1.0,0.0,15.0,359.0,1.0,15.0,15570.0,TRUE,556.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,9.653165488841426,6.320768294250582,31-40,2.0-2.9,10-20K,11+,<5,300-399,TRAIN
27.0,2.0,5.0,2.0,S,N,1.0,COMP,27.0,1.6,1.0,Y,1.0,24.0,8,1.0,0.0,3.0,233.0,9.0,15.0,1200.0,FALSE,673.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,7.0909098220799835,6.511745329644728,26-30,1.5-1.9,<5K,11+,<5,200-299,TRAIN
57.0,3.0,8.0,2.0,EA,N,0.0,COMP,57.0,2.0,1.0,N,1.0,22.0,1,1.0,0.0,9.0,353.0,4.0,14.0,2495.0,FALSE,515.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,4.0,7.822444729489319,6.244166900663736,51-60,2.0-2.9,<5K,11+,5-10,300-399,TRAIN
38.0,2.3,10.0,1.0,SW,N,0.0,COMP,38.0,1.8,1.0,N,1.0,29.0,2,1.0,0.0,37.0,472.0,9.0,5.0,12280.0,FALSE,578.0,0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,9.0,9.415808631610384,6.359573868672378,31-40,1.5-1.9,10-20K,4-5,5-10,400-499,TRAIN
55.0,1.8,10.0,2.0,EA,N,0.0,COMP,54.0,1.2,1.0,Y,1.0,23.0,1,1.0,0.0,6.0,192.0,3.0,22.0,720.0,FALSE,382.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,3.0,6.580639137284949,5.945420608606575,51-60,1.0-1.4,<5K,11+,5-10,0-199,TEST
33.0,2.8,6.0,2.0,L,N,0.0,COMP,10.0,2.0,1.0,N,1.0,29.0,3,1.0,0.0,25.0,360.0,1.0,20.0,520.0,FALSE,279.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,1.0,6.255750041753367,5.631211781821365,31-40,2.0-2.9,<5K,11+,5-10,300-399,TRAIN
59.0,2.3,9.0,2.0,SW,N,0.0,COMP,39.0,1.8,1.0,N,1.0,1.0,1,1.0,0.0,3.0,252.0,3.0,7.0,13370.0,FALSE,2716.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,3.0,9.500843461614666,7.906915488678587,51-60,1.5-1.9,10-20K,6-10,5-10,200-299,TRAIN
65.0,3.0,12.0,2.0,EM,N,0.0,COMP,55.0,1.6,1.0,N,1.0,0.0,2,1.0,0.0,10.0,396.0,0.0,17.0,1500.0,FALSE,599.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0.0,7.313886831633462,6.395261598115449,61-70,1.5-1.9,<5K,11+,10-15,300-399,TEST
36.0,2.8,9.0,2.0,EA,N,0.0,COMP,36.0,2.1,1.0,Y,2.0,29.0,3,1.0,0.0,25.0,182.0,9.0,8.0,7730.0,TRUE,914.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,9.0,8.952993499320474,6.81783057145415,31-40,2.0-2.9,5-10K,6-10,5-10,0-199,TRAIN
55.0,2.2,4.0,2.0,SW,N,0.0,COMP,55.0,1.6,1.0,Y,1.0,23.0,6,1.0,0.0,17.0,137.0,9.0,21.0,1280.0,FALSE,662.0,0.0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,9.0,7.155396301896734,6.495265555937008,51-60,1.5-1.9,<5K,11+,<5,0-199,TRAIN
69.0,2.7,15.0,2.0,WM,N,2.0,COMP,69.0,2.0,1.0,N,2.0,2.0,5,1.0,0.0,25.0,465.0,4.0,7.0,1482.0,FALSE,699.0,CTM,337.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,4.0,7.301822342137932,6.54965074223381,61-70,2.0-2.9,<5K,6-10,10-15,400-499,TRAIN
49.0,2.2,6.0,2.0,NL,N,0.0,COMP,49.0,1.6,1.0,M,1.0,16.0,8,1.0,0.0,1.0,1.0,4.0,15.0,4000.0,FALSE,1755.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,4.0,8.294299608857235,7.470224135899966,41-50,1.5-1.9,<5K,11+,5-10,0-199,TRAIN
27.0,2.1,5.0,3.0,EA,N,0.0,COMP,27.0,1.6,1.0,N,1.0,5.0,3,1.0,0.0,1.0,387.0,0.0,12.0,3000.0,FALSE,537.0,CTM,730.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,8.006700845440367,6.285998094508865,26-30,1.5-1.9,<5K,11+,<5,300-399,TRAIN
57.0,2.9,2.0,3.0,S,N,0.0,COMP,57.0,2.5,1.0,N,2.0,15.0,6,2.0,0.0,25.0,412.0,5.0,15.0,3500.0,FALSE,580.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5.0,8.160803920954665,6.363028103540465,51-60,2.0-2.9,<5K,11+,<5,400-499,TRAIN
46.0,3.0,7.0,2.0,SW,N,0.0,COMP,46.0,2.0,1.0,N,2.0,19.0,1,1.0,0.0,25.0,435.0,3.0,15.0,6400.0,FALSE,1282.0,CTM,813.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,8.764209507142004,7.156176637480615,41-50,2.0-2.9,5-10K,11+,5-10,400-499,TEST
37.0,2.8,5.5,2.0,EM,N,0.0,COMP,37.0,2.0,1.0,Y,2.0,0.0,1,1.0,0.0,11.0,216.0,6.0,12.0,3610.0,TRUE,802.0,CTM,897.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,6.0,8.191740021277457,6.687108607866515,31-40,2.0-2.9,<5K,11+,5-10,200-299,TRAIN
31.0,2.3,4.0,2.0,Y,N,0.0,COMP,31.0,1.8,1.0,Y,1.0,26.0,3,4.0,0.0,3.0,77.0,2.0,19.0,510.0,FALSE,1156.0,CTM,1002.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2.0,6.236369590203704,7.052721049232323,31-40,1.5-1.9,<5K,11+,<5,0-199,TEST
47.0,2.0,12.0,3.0,WM,N,0.0,COMP,47.0,1.2,1.0,Y,1.0,28.0,8,1.0,0.0,26.0,381.0,3.0,9.0,5000.0,FALSE,334.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,8.517393171418904,5.811140992976701,41-50,1.0-1.4,<5K,6-10,10-15,300-399,TRAIN
25.0,2.8,20.0,1.0,EA,N,0.0,COMP,25.0,2.0,1.0,Y,1.0,0.0,1,1.0,0.0,8.0,276.0,8.0,6.0,11760.0,FALSE,1159.0,CTM,873.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,9.372544251851037,7.055312843339752,22-25,2.0-2.9,10-20K,6-10,15-20,200-299,TEST
52.0,2.2,10.0,2.0,SE,N,0.0,COMP,52.0,1.6,1.0,Y,1.0,23.0,1,1.0,0.0,25.0,462.0,9.0,8.0,5900.0,FALSE,526.0,CTM,376.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9.0,8.682877107057168,6.26530121273771,51-60,1.5-1.9,5-10K,6-10,5-10,400-499,TRAIN
53.0,2.3,5.0,3.0,EA,N,1.0,COMP,12.0,1.5,1.0,Y,1.0,7.0,5,1.0,0.0,25.0,431.0,9.0,7.0,8295.0,TRUE,398.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9.0,9.023528749909364,5.986452005284438,51-60,1.5-1.9,5-10K,6-10,<5,400-499,TRAIN
50.0,3.0,20.0,2.0,WM,N,0.0,COMP,50.0,2.0,1.0,Y,1.0,29.0,1,1.0,0.0,25.0,421.0,9.0,13.0,3070.0,TRUE,605.0,CTM,390.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9.0,8.029758520440822,6.405228458030842,41-50,2.0-2.9,<5K,11+,15-20,400-499,TRAIN
23.0,1.9,8.2,3.0,SW,N,0.0,COMP,23.0,1.5,1.0,Y,2.0,3.0,1,9.0,0.0,6.0,222.0,4.0,14.0,1000.0,TRUE,1313.0,CTM,1051.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,6.90875477931522,7.180069874302796,22-25,1.5-1.9,<5K,11+,5-10,200-299,TRAIN
57.0,2.6,0.5,3.0,EA,N,0.0,COMP,57.0,2.2,1.0,Y,1.0,29.0,3,1.0,0.0,25.0,349.0,9.0,13.0,1800.0,FALSE,339.0,CTM,382.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,9.0,7.496097345175956,5.82600010738045,51-60,2.0-2.9,<5K,11+,<5,300-399,TRAIN
66.0,2.4,3.0,3.0,N,N,0.0,COMP,66.0,1.6,1.0,N,1.0,0.0,6,4.0,0.0,24.0,311.0,9.0,11.0,3000.0,FALSE,347.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,9.0,8.006700845440367,5.849324779946859,61-70,1.5-1.9,<5K,11+,<5,300-399,TRAIN
54.0,3.5,2.0,3.0,SE,N,0.0,COMP,54.0,2.5,1.0,Y,1.0,5.0,6,1.0,0.0,25.0,222.0,0.0,19.0,2795.0,FALSE,1991.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,7.935945103353701,7.596392304064196,51-60,2.0-2.9,<5K,11+,<5,200-299,TRAIN
55.0,2.5,10.0,2.0,SW,N,0.0,COMP,55.0,2.4,1.0,Y,1.0,18.0,8,2.0,0.0,25.0,236.0,1.0,25.0,4500.0,FALSE,693.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1.0,8.412054873292933,6.541029999189903,51-60,2.0-2.9,<5K,11+,5-10,200-299,TEST
44.0,3.1,11.0,1.0,Y,N,0.0,COMP,44.0,2.0,1.0,N,2.0,21.0,5,1.0,0.0,22.0,496.0,9.0,7.0,20000.0,FALSE,548.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9.0,9.90353755128617,6.306275286948016,41-50,2.0-2.9,10-20K,6-10,10-15,400-499,TRAIN
34.0,2.7,10.0,2.0,EA,N,0.0,COMP,34.0,1.6,1.0,Y,1.0,21.0,5,1.0,0.0,16.0,205.0,1.0,9.0,5195.0,FALSE,548.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,8.55564437779049,6.306275286948016,31-40,1.5-1.9,5-10K,6-10,5-10,200-299,TRAIN
63.0,2.2,4.0,1.0,N,N,2.0,COMP,63.0,1.5,1.0,N,2.0,5.0,6,2.0,0.0,11.0,343.0,4.0,8.0,3810.0,TRUE,687.0,CTM,723.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,4.0,8.24564690087386,6.532334292222349,61-70,1.5-1.9,<5K,6-10,<5,300-399,TRAIN
54.0,3.5,7.2,2.0,NW,N,0.0,COMP,54.0,2.0,1.0,N,2.0,2.0,1,1.0,0.0,25.0,430.0,2.0,8.0,7095.0,FALSE,654.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,2.0,8.867286523989415,6.483107351457199,51-60,2.0-2.9,5-10K,6-10,5-10,400-499,TEST
58.0,3.5,5.2,1.0,SW,N,0.0,COMP,58.0,2.0,1.0,N,1.0,13.0,1,1.0,0.0,25.0,433.0,9.0,2.0,24000.0,TRUE,1214.0,CTM,1015.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9.0,10.085850775128717,7.101675971619444,51-60,2.0-2.9,20-30K,2-3,5-10,400-499,TRAIN
53.0,3.0,12.0,2.0,WM,N,0.0,COMP,53.0,1.6,1.0,Y,1.0,29.0,1,1.0,0.0,22.0,302.0,2.0,8.0,11350.0,FALSE,521.0,GCO,929.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2.0,9.337061124755339,6.255750041753367,51-60,1.5-1.9,10-20K,6-10,10-15,300-399,TEST
44.0,2.4,3.5,2.0,SW,N,0.0,COMP,44.0,1.6,1.0,N,2.0,29.0,1,1.0,0.0,25.0,401.0,9.0,10.0,4900.0,TRUE,459.0,CTM,485.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,8.497194544909547,6.129050210060545,41-50,1.5-1.9,<5K,6-10,<5,400-499,TRAIN
35.0,3.0,3.0,3.0,EM,N,0.0,COMP,35.0,2.0,1.0,N,3.0,2.0,3,1.0,0.0,25.0,384.0,9.0,6.0,8480.0,TRUE,473.0,CTM,337.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,9.0,9.0455836463617,6.159095388491933,31-40,2.0-2.9,5-10K,6-10,<5,300-399,TRAIN
45.0,2.9,4.0,1.0,EM,N,0.0,COMP,44.0,2.5,1.0,Y,1.0,18.0,3,1.0,0.0,17.0,443.0,2.0,6.0,9940.0,FALSE,587.0,0,445.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2.0,9.204422898212146,6.375024819828097,41-50,2.0-2.9,5-10K,6-10,<5,400-499,TRAIN
35.0,2.8,10.0,2.0,WM,N,0.0,COMP,35.0,2.0,1.0,Y,1.0,19.0,1,1.0,0.0,17.0,454.0,9.0,12.0,7260.0,TRUE,500.0,CTM,357.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,8.890272839380247,6.214608098422191,31-40,2.0-2.9,5-10K,11+,5-10,400-499,TRAIN
43.0,2.8,2.9,4.0,1 NM,N,0.0,COMP,48.0,2.0,1.0,N,2.0,29.0,1,1.0,0.0,25.0,438.0,9.0,5.0,12000.0,TRUE,250.0,CTM,587.0,0.0,all_frames_combined_net_1.csv,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,9.392745258631441,5.521460917862246,41-50,2.0-2.9,10-20K,4-5,<5,400-499,TRAIN
39.0,2.2,5.0,3.0,NL,N,0.0,COMP,39.0,1.6,1.0,N,1.0,17.0,2,0.0,0.0,20.0,9.0,16.0,10.0,5395.0,FALSE,673.0,0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,2.0,9.0,8.593413217327646,6.511745329644728,31-40,1.5-1.9,5-10K,6-10,<5,0-199,TRAIN
30.0,2.3,18.0,3.0,Y,N,0.0,COMP,20.0,1.6,1.0,N,2.0,24.0,1,1.0,0.0,20.0,0.0,12.0,10.0,0.0,FALSE,2840.0,0,0.0,0.0,all_frames_combined_net_1.csv,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,-7.0,9.0,0.0,7.951559331155252,26-30,1.5-1.9,<5K,6-10,15-20,0-199,TRAIN
33.0,3.1,7.0,3.0,WM,N,0.0,COMP,33.0,2.0,1.0,N,1.0,17.0,1,0.0,0.0,20.0,0.0,4.0,10.0,0.0,FALSE,813.0,0,0.0,0.0,all_frames_combined_net_1.csv,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,-4.0,4.0,0.0,6.70073110954781,31-40,2.0-2.9,<5K,6-10,5-10,0-199,TRAIN
40.0,2.8,10.0,1.0,EA,N,1.0,COMP,40.0,2.2,1.0,N,2.0,17.0,1,0.0,0.0,20.0,3.0,12.0,10.0,5395.0,FALSE,825.0,0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,3.0,9.0,8.593413217327646,6.715383386334681,31-40,2.0-2.9,5-10K,6-10,5-10,0-199,TRAIN
37.0,2.9,10.0,3.0,WM,N,0.0,COMP,37.0,2.0,1.0,N,1.0,17.0,1,0.0,0.0,20.0,5.0,8.0,10.0,5395.0,FALSE,539.0,0,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0.0,8.0,8.593413217327646,6.289715570908998,31-40,2.0-2.9,5-10K,6-10,5-10,0-199,TRAIN
58.0,2.3,9.0,1.0,SE,N,0.0,COMP,58.0,1.5,1.0,N,3.0,17.0,1,0.0,0.0,20.0,0.0,5.0,10.0,0.0,FALSE,455.0,0,0.0,0.0,all_frames_combined_net_1.csv,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,21.0,5.0,0.0,6.12029741895095,51-60,1.5-1.9,<5K,6-10,5-10,0-199,TRAIN
74.0,2.2,4.0,3.0,EM,N,0.0,COMP,74.0,1.6,1.0,Y,1.0,6.0,6,1.0,0.0,25.0,403.0,9.0,11.0,2995.0,TRUE,204.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,9.0,8.005033344637111,5.318119993844216,71+,1.5-1.9,<5K,11+,<5,400-499,TEST
26.0,2.8,8.0,1.0,SW,N,0.0,COMP,26.0,1.6,1.0,Y,1.0,4.0,5,1.0,0.0,5.0,396.0,6.0,9.0,5795.0,FALSE,517.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,8.664923303440572,6.248042874508429,26-30,1.5-1.9,5-10K,6-10,5-10,300-399,TRAIN
55.0,1.8,3.0,2.0,SE,N,0.0,COMP,55.0,1.9,1.0,Y,1.0,16.0,3,1.0,0.0,25.0,431.0,9.0,21.0,500.0,TRUE,213.0,CTM,197.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,6.2166061010848646,5.3612921657094255,51-60,1.5-1.9,<5K,11+,<5,400-499,TRAIN
54.0,1.5,10.0,3.0,WM,N,0.0,COMP,54.0,1.9,1.0,Y,1.0,27.0,3,4.0,0.0,25.0,120.0,0.0,23.0,1020.0,FALSE,1433.0,CTM,1186.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,6.928537818164665,7.267525427828172,51-60,1.5-1.9,<5K,11+,5-10,0-199,TRAIN
56.0,2.9,4.0,3.0,SE,N,0.0,COMP,56.0,2.0,1.0,N,2.0,1.0,6,1.0,0.0,25.0,474.0,9.0,7.0,7695.0,FALSE,248.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9.0,8.948455992345542,5.5134287461649825,51-60,2.0-2.9,5-10K,6-10,<5,400-499,TEST
53.0,3.1,8.0,2.0,Y,N,0.0,COMP,53.0,2.0,1.0,N,1.0,28.0,5,1.0,0.0,25.0,438.0,9.0,5.0,17500.0,TRUE,526.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9.0,9.770013301136158,6.26530121273771,51-60,2.0-2.9,10-20K,4-5,5-10,400-499,TEST
50.0,2.7,5.0,1.0,OL,N,0.0,COMP,50.0,2.2,1.0,Y,1.0,0.0,3,1.0,0.0,20.0,442.0,9.0,10.0,3340.0,FALSE,468.0,CTM,695.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,8.114025442356757,6.148468295917647,41-50,2.0-2.9,<5K,6-10,<5,400-499,TRAIN
31.0,1.9,5.0,2.0,NL,N,1.0,COMP,31.0,1.6,1.0,Y,1.0,1.0,3,1.0,0.0,13.0,323.0,2.0,9.0,3370.0,FALSE,1182.0,CTM,1989.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,8.12296471523406,7.074963197966044,31-40,1.5-1.9,<5K,6-10,<5,300-399,TRAIN
49.0,2.6,8.0,2.0,Y,Y,0.0,COMP,48.0,1.5,1.0,Y,2.0,20.0,5,1.0,0.0,25.0,436.0,9.0,5.0,9495.0,TRUE,455.0,CON,0.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,9.158625936289503,6.12029741895095,41-50,1.5-1.9,5-10K,4-5,5-10,400-499,TRAIN
40.0,3.3,15.0,2.0,EM,N,0.0,COMP,40.0,3.2,1.0,Y,2.0,6.0,1,2.0,0.0,16.0,407.0,9.0,7.0,21690.0,TRUE,637.0,CTM,474.0,0.0,all_frames_combined_net_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,9.984652706953636,6.456769655572163,31-40,3.0+,20-30K,6-10,10-15,400-499,TRAIN
